id,title,final_decision,category,vote_count,conflict_flag,reconciliation_notes
37939077,Sports Stars Brazil in children with autism spectrum disorder: A feasibility randomized controlled trial protocol.,OUT_OF_SCOPE,protocol_only,OUT_OF_SCOPE:3,N,"Protocol only for a non-pharmacological sports intervention in Brazil, no results"
37914888,Experiences of Irritable Bowel Syndrome Patients in a Virtual Yoga Program: Qualitative Findings from a Clinical Trial.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Qualitative substudy of non-pharmacological yoga intervention for IBS, not mental health"
37818656,Trajectories of remitted psychotic depression: identification of predictors of worsening by machine learning.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,N,"Secondary analysis of STOP-PD II RCT using machine learning for trajectory identification. Canadian PIs (Mulsant, Flint) but not primary results","Secondary analysis of STOP-PD II trial (sertraline + olanzapine for psychotic depression). Canadian PIs (Mulsant, Flint at CAMH/U of T). Need to verify if this is primary results or secondary analysis"
37661875,'Eye-Tracking' with Words for Alzheimer's Disease Detection: Time Alignment of Words Enunciation with Image Regions During Image Description Tasks.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Non-pharmacological diagnostic method study for Alzheimer's, not an RCT"
37612762,Nurturing child social-emotional development: evaluation of a pre-post and 2-month follow-up uncontrolled pilot training for caregivers and educators.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Uncontrolled pre-post pilot study of non-pharmacological training, not an RCT"
37556910,Effects of online self-compassionate writing on stigmatizing and affirming self-perceptions: Potential boundary conditions in undergraduate women.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Non-pharmacological self-compassion writing intervention RCT in body image, not mental health pharmacotherapy"
37525207,A culturally adapted manual-assisted problem-solving intervention (CMAP) for adults with a history of self-harm: a multi-centre randomised controlled trial.,OUT_OF_SCOPE,non-canadian,OUT_OF_SCOPE:3,N,RCT conducted entirely in Pakistan; non-pharmacological CBT-based intervention
37501909,World-wide variations in tests of cognition and activities of daily living in participants of six international randomized controlled trials.,OUT_OF_SCOPE,secondary_analysis,OUT_OF_SCOPE:3,N,"Secondary cross-trial analysis of cognitive test scores across world regions, not a primary RCT"
37494756,The effect of aerobic exercise alone and in combination with cognitive behavioural therapy on obsessive compulsive disorder: A randomized control study.,OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Non-pharmacological RCT (exercise and CBT) for OCD, no pharmacological intervention"
37459767,"Implementing geriatric assessment and management for older Canadians with cancer: Adherence to and satisfaction with the intervention, results of the 5C study.",OUT_OF_SCOPE,non-pharmacological,OUT_OF_SCOPE:3,N,"Geriatric assessment/management RCT for cancer patients in Canada, not mental health pharmacotherapy"
