id,title,decision,category,confidence,notes
40680692,Neural basis of GAD improvement following a mindfulness-based intervention and antidepressant treatment: an analysis from a randomized controlled trial.,OUT_OF_SCOPE,non-Canadian,0.90,"RCT with fluoxetine arm for GAD; authors appear Brazilian (Costa, Bado, Manfro - all from Brazil); no Canadian site mentioned"
40671650,Neurodevelopmental Outcomes in Early Adolescence: The Pediatric Heart Network's Single Ventricle Reconstruction Trial.,OUT_OF_SCOPE,non-MH_pharma,0.95,"Cardiac surgery trial; neurodevelopmental outcomes measured but not a pharma intervention for MH disorder"
40666285,Efficacy and safety of tracking extended nursing on patients with urinary tract stones after holmium laser lithotripsy: a prospective study.,OUT_OF_SCOPE,non-MH_pharma,0.99,"Urinary tract stones; nursing intervention; not MH related"
40663793,Stationary Cycling Exercise With Virtual Reality to Reduce Depressive Symptoms Among People With Mild to Moderate Depression: Randomized Controlled Trial.,OUT_OF_SCOPE,non-pharma,0.95,"RCT for depression but intervention is VR stationary cycling (non-pharma); conducted in China"
40659070,Comparative efficacy of antidepressant augmentation with amantadine vs pramipexole in treatment-resistant unipolar depression: A randomised controlled trial.,OUT_OF_SCOPE,non-Canadian,0.95,"RCT; pharma for MDD (TRD); authors are Indian (Mishra et al); no Canadian site"
40658276,Effects of accelerated intermittent theta-burst stimulation combined with cognitive training on brain function in amnestic mild cognitive impairment patients.,OUT_OF_SCOPE,non-MH_pharma,0.95,"Brain stimulation + cognitive training for MCI; non-pharma; not MH disorder per se"
40657595,An examination of symptoms function and quality of life as conjoint clinical outcome domains for treatment-resistant depression.,OUT_OF_SCOPE,secondary_analysis,0.90,"Secondary/exploratory analysis of RECOVER VNS trial data; not a primary RCT report"
40656127,Provider Experiences With Systematically Administered Patient-Reported Outcome Measures in Multiple Sclerosis: A Qualitative Sub-Study.,OUT_OF_SCOPE,non-MH_pharma,0.99,"Qualitative sub-study; MS PROMs; not MH pharma RCT"
40654405,The effects of lavender chamomile and peppermint inhalation aromatherapy on dental anxiety in children: A randomized controlled trial.,OUT_OF_SCOPE,non-MH_pharma,0.95,"Aromatherapy for dental anxiety in children; not a diagnosed MH disorder; not pharma"
40653317,The Effects of Biofeedback Therapy on Anxiety and Depression in Parkinson's Disease: A Pilot Study.,OUT_OF_SCOPE,non-pharma,0.95,"Biofeedback therapy (non-pharma) for anxiety/depression in PD"
40647321,What Is the Effect of Attributing Disordered Eating Behaviours to Food Addiction Versus Binge Eating Disorder? An Experimental Study Comparing the Impact on Weight-Based and Mental Illness Stigma.,OUT_OF_SCOPE,non-pharma,0.95,"Experimental stigma study; not a pharma RCT for MH disorder"
40646404,Effect of a single dose of lorazepam on resting state functional connectivity in healthy adults.,UNCERTAIN,possible_MAP,0.40,"Placebo-controlled crossover study of lorazepam (benzodiazepine) in healthy adults; Canadian authors (Théoret, Lepage - likely Quebec/Montreal); however participants are HEALTHY adults not diagnosed MH; pharma intervention but no diagnosed MH disorder"
40646049,Effect of attention bias modification on depressive affect.,OUT_OF_SCOPE,non-pharma,0.95,"Cognitive intervention (attention bias modification); non-pharma"
40644493,Efficacy and safety of Cheonwangbosim-dan (Tian Wang Bu Xin Dan) for treatment of mild cognitive impairment: a randomized placebo-controlled pilot trial.,OUT_OF_SCOPE,non-Canadian,0.95,"Herbal medicine for MCI; Korean/East Asian study; not Canadian"
40643356,Suicidal ideation in adults with opioid use disorder treated with buprenorphine-naloxone versus extended-release naltrexone.,OUT_OF_SCOPE,secondary_analysis,0.85,"Secondary analysis of X:BOT trial (NCT02032433); US-based NIDA Clinical Trials Network; not a primary RCT report"
40642241,Deep learning analysis of long COVID and vaccine impact in low- and middle-income countries (LMICs),OUT_OF_SCOPE,non-MH_pharma,0.99,"COVID-19 long COVID study in LMICs; not MH pharma RCT"
40638625,A behaviour change intervention promoting physical activity following dysvascular amputation: Protocol for a pilot study.,OUT_OF_SCOPE,protocol_no_results,0.95,"Protocol only; physical activity intervention; not pharma for MH"
40634949,Efficacy and safety of Wuling capsule for the treatment of mild depression in patients with early Parkinson's disease in China: a randomized clinical trial.,OUT_OF_SCOPE,non-Canadian,0.95,"RCT pharma (Wuling capsule) for depression in PD; conducted in China"
40633778,Effect of augmentation with aripiprazole or augmentation with repetitive transcranial magnetic stimulation versus switching to venlafaxine extended release/duloxetine on cognition (ASCERTAIN-TRD).,OUT_OF_SCOPE,non-Canadian,0.80,"US-based multi-site RCT for TRD; aripiprazole augmentation vs rTMS vs venlafaxine/duloxetine; authors are US-based (Trivedi, Shelton, Thase etc); no Canadian PI or site evident"
40632388,Effectiveness of Combination Dhikr and Salawat on Anxiety and Sleep Quality in Hemodialysis Patients in Indonesia: A Randomized Controlled Trial.,OUT_OF_SCOPE,non-Canadian,0.99,"Indonesia-based; religious intervention for anxiety; non-pharma"
40631408,Implications of cooccurring ADHD for the cognitive behavioural treatment of anxiety in autistic children.,OUT_OF_SCOPE,non-pharma,0.95,"CBT (psychotherapy) for anxiety in autistic children; non-pharma"
40630916,Evaluating the safety and feasibility of remote ischemic conditioning for slowing cognitive decline in mild Alzheimer's dementia.,OUT_OF_SCOPE,non-pharma,0.95,"Remote ischemic conditioning (non-pharma device) for Alzheimer's"
40630368,Comparative Risk Assessment in Hypertensive Patients With Metabolic Syndrome by Exploring ACEIs and ARBs.,OUT_OF_SCOPE,non-MH_pharma,0.95,"Antihypertensives for cognitive impairment in hypertension/metabolic syndrome; not MH disorder"
40627001,Clinical Application of Traditional Chinese Medicine Nursing Care in Cardiovascular Patients.,OUT_OF_SCOPE,non-MH_pharma,0.99,"TCM nursing for cardiovascular patients; not MH pharma RCT"
40625879,Evaluating the Therapeutic Efficacy of rTMS Combined with Low-Dose Antipsychotic Medication in Somatic Symptom Disorder.,OUT_OF_SCOPE,non-Canadian,0.85,"rTMS + antipsychotic for SSD; retrospective study (not RCT); likely Chinese study"
40623797,Incorporating stressors during simulated neonatal endotracheal intubation creates a stress response but does not affect performance: a randomised pilot study.,OUT_OF_SCOPE,non-MH_pharma,0.99,"Neonatal simulation study; not MH pharma"
40623740,Genicular nerve radiofrequency ablation phenol neurolysis or conservative medical management in patients with knee osteoarthritis: protocol.,OUT_OF_SCOPE,non-MH_pharma,0.99,"Knee OA pain management protocol; not MH"
